ds,table_name,pg_stat_get_live_tuples,pg_stat_get_dead_tuples,pg_table_size,relid,schemaname,relname,seq_scan,seq_tup_read,idx_scan,idx_tup_fetch,n_tup_ins,n_tup_upd,n_tup_del,n_tup_hot_upd,n_live_tup,n_dead_tup,n_mod_since_analyze,n_ins_since_vacuum,last_vacuum,last_autovacuum,last_analyze,last_autoanalyze,vacuum_count,autovacuum_count,analyze_count,autoanalyze_count
1650448216.164245,public.special_facility,12484575,29440,653500416,16906,public,special_facility,1,0,18935131,18890859,12491091,29440,0,0,12484575,29440,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448216.164245,public.subscriber,5000191,98728,594444288,16889,public,subscriber,2,0,24117838,24117838,5000000,377970,0,300129,5000191,98728,348530,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448217.1903727,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,826992,413591,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448217.1903727,public.call_forwarding,18752797,37404,1132568576,16916,public,call_forwarding,2,0,283854,349247,18796911,0,9934,0,18752797,37404,502833,3579719,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448217.1903727,public.special_facility,12484575,29496,653508608,16906,public,special_facility,1,0,18935466,18891137,12491091,29496,0,0,12484575,29496,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448217.1903727,public.subscriber,5000191,98752,594444288,16889,public,subscriber,2,0,24120687,24120687,5000000,378623,0,300778,5000191,98752,349127,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448218.2170405,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,828444,414307,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448218.2170405,public.call_forwarding,18752818,37469,1132576768,16916,public,call_forwarding,2,0,284356,349897,18796997,0,9951,0,18752818,37469,502888,3579805,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448218.2170405,public.special_facility,12484575,29548,653508608,16906,public,special_facility,1,0,18935774,18891387,12491091,29548,0,0,12484575,29548,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448218.2170405,public.subscriber,5000191,98740,594444288,16889,public,subscriber,2,0,24123641,24123641,5000000,379318,0,301469,5000191,98740,349770,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448219.243277,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,829884,415028,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448219.243277,public.call_forwarding,18752839,37529,1132584960,16916,public,call_forwarding,2,0,284844,350489,18797078,0,9965,0,18752839,37529,502937,3579886,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448219.243277,public.special_facility,12484575,29596,653508608,16906,public,special_facility,1,0,18936110,18891645,12491091,29596,0,0,12484575,29596,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
1650448219.243277,public.subscriber,5000191,98749,594444288,16889,public,subscriber,2,0,24126558,24126558,5000000,379997,0,302143,5000191,98749,350401,0,,2022-04-20 08:43:37.936658+00:00,,2022-04-20 08:43:38.893600+00:00,0,4,0,4
1650448220.2696953,public.access_info,9998840,0,521953280,16896,public,access_info,1,0,831329,415761,10000000,0,0,0,9998840,0,57600,59136,,2022-04-20 09:40:39.843750+00:00,,2022-04-20 09:40:40.499545+00:00,0,16,0,25
1650448220.2696953,public.call_forwarding,18752856,37588,1132584960,16916,public,call_forwarding,2,0,285361,351125,18797154,0,9984,0,18752856,37588,502992,3579962,,2022-04-20 08:58:38.934388+00:00,,2022-04-20 09:01:39.638032+00:00,0,10,0,15
1650448220.2696953,public.special_facility,12484575,29633,653508608,16906,public,special_facility,1,0,18936423,18891929,12491091,29633,0,0,12484575,29633,321628,2358705,,2022-04-20 08:58:38.220456+00:00,,2022-04-20 09:01:39.009800+00:00,0,10,0,15
